"business_id","name","neighborhood","address","city","state","postal_code","stars","review_count","is_open","categories","Restaurant","Coffee","Bar","Brunch","Total_Restaurant","Portuguese","Italian","Chinese","Mexican","French","Canadian","Japanese","American","Indian","PriceRange"
"3oPA_HFiQYdmCssyHpGXhA","Restaurant Calvi","Laval","2940 Ave Pierre-Péladeau","LAVAL","QC","H7T",4.5,-0.343136642632559,1,"Restaurants, Mediterranean, Italian",TRUE,FALSE,FALSE,FALSE,-0.72272618028144,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"XioQVInXr_85kocwyBIziw","Barbie's Restaurant","Lachine","15 Boulevard Bouchard","DORVAL","QC","H9S",2.5,-0.214053971596345,1,"Steakhouses, Restaurants, Canadian (New)",TRUE,FALSE,FALSE,FALSE,-1.31991896426873,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"tAj-0ZPUATzLHS0KHzXFBQ","La Raclette","Plateau-Mont-Royal","1059 Rue Gilford","MONTREAL","QC","H2J",4.5,0.0312031033724626,1,"Fondue, French, German, Restaurants, Modern European, Breakfast & Brunch",TRUE,FALSE,FALSE,TRUE,0.583633034690746,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"BlkCo79VxxVcmUP9xSrq_w","Pâtes Bol","Rosemont-La Petite-Patrie","810 Rue Beaubien Est","MONTREAL","QC","H2S",4,-0.330228375528938,1,"Italian, Restaurants, Cafes",TRUE,TRUE,FALSE,FALSE,0.863567152184786,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"KMA1sN-RlOiSEi_nmH26Sw","Sugar Marmalade","Ville-Marie","1228 Rue Bishop","MONTREAL","QC","H3G",2.5,0.18610230861592,1,"Restaurants, Taiwanese, Desserts, Chinese, Bubble Tea, Food",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"LZ0gCop-v5jOTmfGDQPVlA","Chez Claudette","Plateau-Mont-Royal","351 Avenue Laurier Est","MONTREAL","QC","H2T",3.5,0.405542849377484,1,"Restaurants, Poutineries, Canadian (New)",TRUE,FALSE,FALSE,FALSE,0.583633034690746,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"Aiiq_DJlSsbJEAf_Vvi_HQ","Cantinho Express","Montréal-Nord","5825 Boulevard Henri Bourassa E","MONTREAL","QC","H1G",4,-0.304411841321695,1,"Portuguese, Restaurants",TRUE,FALSE,FALSE,FALSE,-1.43189261126634,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"MBWLbX6z9PTUrJcFAJolfg","La Verità","Dollard-des-Ormeaux","11680 Boulevard de Salaberry","DOLLARD DES ORMEAUX","QC","H9B",4.5,-0.0591547663528875,1,"Restaurants, Italian",TRUE,FALSE,FALSE,FALSE,-0.983998023275877,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"JJ1Ruu37kn66YSWUmCKNCw","Restaurant l'Academie","Ville-Marie","2100 Crescent","MONTREAL","QC","H3G",3,0.741157794071642,1,"Restaurants, French, Italian",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"sMAgnsqi-eY9LlywVC85Hg","Restaurant L'autre Saison","Ville-Marie","2137 Crescent Rue","MONTREAL","QC","H3G",4,0.224827109926784,1,"French, Restaurants",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"xr_1HrcZZE3Ak6BJXKkvgQ","Sushi Palace","Laval","25 Boulevard Curé-Labelle","LAVAL","QC","H7V",3.5,-0.278595307114452,1,"Restaurants, Japanese, Sushi Bars",TRUE,FALSE,TRUE,FALSE,-1.1706207682719,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
"kZyqR14ln9t1xjE2lvGzkg","Sakura Garden Restaurant","Ville-Marie","2114 Rue De La Montagne","MONTREAL","QC","H3G",2,-0.368953176839802,0,"Japanese, Restaurants",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4
"UoS_IvuwY-8mAq0PY7n0kg","Om","Plateau-Mont-Royal","4382 Boulevard Saint-Laurent","MONTREAL","QC","H2W",4,-0.0978795676637518,1,"Indian, Restaurants, Himalayan/Nepalese",TRUE,FALSE,FALSE,FALSE,0.452997113193527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"VdK_lVEeOmD_XwxZ4duwaQ","Wok Supreme","LaSalle","432 Lafleur Avenue","LASALLE","QC","H8R",1,-0.368953176839802,1,"Chinese, Restaurants",TRUE,FALSE,FALSE,FALSE,-1.43189261126634,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"31KfCljxlb6zRS8r00lm2w","Duc de Lorraine","Côte-des-Neiges","5002 Chemin de la Côte-des-Neiges","MONTREAL","QC","H3V",4,0.482992451999213,1,"Cafes, Specialty Food, Tea Rooms, Cheese Shops, French, Patisserie/Cake Shop, Coffee & Tea, Food, Sandwiches, Delis, Restaurants, Desserts, Bakeries",TRUE,TRUE,FALSE,FALSE,-1.45055488576594,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"v0EeU442CG9-FYt5kQLzUg","Terrasses Bonsecours","Ville-Marie","364 Rue de la Commune E","MONTREAL","QC","H2Y",2,0.160285774408677,1,"Restaurants, Canadian (New)",TRUE,FALSE,FALSE,FALSE,1.51674675967088,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"rBDGlL3eC4v-2HBZ4cWRVQ","Au Bistro Gourmet","Ville-Marie","2100 Rue Saint-Mathieu","MONTREAL","QC","H3H",2.5,-0.368953176839802,0,"French, Italian, Restaurants",TRUE,FALSE,FALSE,FALSE,0.397010289694719,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"ZULqUEDBji9MiNIFlojt9w","La Guanaquita","LaSalle","1659 Avenue Dollard","MONTREAL","QC","H8N",5,-0.368953176839802,1,"Restaurants, Salvadoran, Latin American, Food",TRUE,FALSE,FALSE,FALSE,-0.946673474276672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1
"7um-gnjmA5sqnUcM9Gh2Mg","New Dynasty","Ville-Marie","1110 Clark Rue","MONTREAL","QC","H2Z",4,-0.304411841321695,0,"Chinese, Restaurants",TRUE,FALSE,FALSE,FALSE,0.0424270742022688,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"X-sqtBx78QDbX8kVbqF-dg","Chand Palace","Villeray-Saint-Michel-Parc-Extension","989 Rue Jean-Talon Ouest","MONTREAL","QC","H3N",4,0.470084184895591,1,"Indian, Restaurants",TRUE,FALSE,FALSE,FALSE,-1.07730939577389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"C3PK_1n4xHuC3eCo_azYgw","Patisserie & Boulangerie Clarke","Plateau-Mont-Royal","29 Rue Saint-Viateur W","MONTREAL","QC","H2T",5,-0.343136642632559,0,"Bakeries, Restaurants, Food, Sandwiches, French",TRUE,FALSE,FALSE,FALSE,0.583633034690746,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"CodoVn98WzIP2_NC18NuCw","Chez ma Grosse Truie Chérie","Ville-Marie","1801 Rue Ontario E","MONTREAL","QC","H2K",3.5,-0.0204299650420232,1,"Brasseries, Canadian (New), French, Restaurants",TRUE,FALSE,FALSE,FALSE,-1.1519584937723,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3
"j4k_DQMHi9Pl-NAjgOXBUw","Terrasse Magnetic","Ville-Marie","1430 Rue De La Montagne","MONTREAL","QC","H3G",3.5,-0.291503574218073,0,"Canadian (New), Restaurants",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"diCzUUimdr19isftmiIu_g","Mañana","Plateau-Mont-Royal","3605 rue Saint-Denis","MONTREAL","QC","H2X",3.5,-0.214053971596345,1,"Mexican, Restaurants",TRUE,FALSE,FALSE,FALSE,1.85266770066373,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"tCp1OkefhamXLeTnmEPUow","Les Enfants Terribles","Outremont","1257 Avenue Bernard","MONTREAL","QC","H2V",3.5,0.521717253310077,1,"Bistros, Breakfast & Brunch, Canadian (New), Restaurants, French, Brasseries",TRUE,FALSE,FALSE,TRUE,0.135738446700282,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3
"Wu_OmrEyhpllBnTNvOYSGQ","Restaurant Shi Tang","Ville-Marie","1622 De Maisonneuve W","MONTREAL","QC","H3H",4,-0.123696101870995,1,"Chinese, Restaurants",TRUE,FALSE,FALSE,FALSE,0.397010289694719,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"gqiBy1X5n1KHq21D2dawEw","Dosa Pointe","Villeray-Saint-Michel-Parc-Extension","790 Rue Jean-Talon O","MONTREAL","QC","H3N",4,-0.162420903181859,1,"Indian, Restaurants",TRUE,FALSE,FALSE,FALSE,-1.07730939577389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"pJrM4yAZo0Gs63D9UCyCSQ","Rasoï","Sud-Ouest","3459 rue Notre-Dame Ouest","MONTREAL","QC","H4C",3.5,0.353909780962999,1,"Restaurants, Indian",TRUE,FALSE,FALSE,FALSE,-0.405467513788195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"FI3PVYBuz5fioko7qhsPZA","Jun I","Plateau-Mont-Royal","156 Avenue Laurier O","MONTREAL","QC","H2T",4,0.45717591779197,1,"Sushi Bars, Restaurants, Japanese",TRUE,FALSE,TRUE,FALSE,0.583633034690746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3
"6qZ7ENuqaPqwuttURXQSWg","Restaurant Bitoque","Sud-Ouest","3706 Notre-Dame Rue O","MONTREAL","QC","H4C",3.5,-0.0978795676637518,1,"Portuguese, Restaurants",TRUE,FALSE,FALSE,FALSE,-0.405467513788195,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"JVCLKrdBu9AG5ituSTa-4Q","Cafe La Tazza","Verdun","3922 Wellington Rue","VERDUN","QC","H4G",4,-0.368953176839802,1,"Cafes, French, Restaurants",TRUE,TRUE,FALSE,FALSE,-0.741388454781043,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
"UTiG1oIeTKm6SQLqE8fD_A","Restaurant Mikado Laurier","Outremont","399 Laurier W","MONTREAL","QC","H2V",3.5,-0.136604368974616,1,"Japanese, Restaurants",TRUE,FALSE,FALSE,FALSE,0.135738446700282,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3
"rtcHe089qa8hjtlO_en4-Q","Restaurant Guido & Angelina","Ville-Marie","690 Rue Sainte-Catherine Ouest","MONTREAL","QC","H3B",2.5,-0.0978795676637518,0,"Italian, Restaurants",TRUE,FALSE,FALSE,FALSE,0.0984138977010767,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"b9X0uhm5XGvktZ576v55fA","Chang Lai","Ville-Marie","1616 Rue Saint Catherine W","MONTREAL","QC","H1P",4,-0.330228375528938,1,"Restaurants, Chinese",TRUE,FALSE,FALSE,FALSE,-1.39456806226714,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"_o48v0Cquq4fKoY4TowXJA","La Selva","Plateau-Mont-Royal","862 rue Marie-Anne E","MONTREAL","QC","H2J",4,-0.278595307114452,1,"Restaurants, Mexican, Peruvian",TRUE,FALSE,FALSE,FALSE,0.583633034690746,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"zw4Legbcu018p5WcZ74iWA","Patati Patata","Plateau-Mont-Royal","4177 Boulevard Saint-Laurent","MONTREAL","QC","H2W",4,3.15500374244885,1,"Poutineries, Diners, Restaurants, French, Burgers",TRUE,FALSE,FALSE,FALSE,0.452997113193527,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
"FajhBSkrz5pSuKgylBPnvA","Da Giovanni","Ville-Marie","572 Rue Sainte-Catherine E","MONTREAL","QC","H2L",3,-0.149512636078238,1,"Restaurants, Italian",TRUE,FALSE,FALSE,FALSE,0.564970760191143,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"gyEJfIcSN1wU7f5pRADw0Q","En Couleur","Plateau-Mont-Royal","5171A Avenue Parc","MONTREAL","QC","H2V",4,-0.356044909736181,1,"Canadian (New), Creperies, Breakfast & Brunch, Restaurants, Cafes",TRUE,TRUE,FALSE,TRUE,0.135738446700282,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"6FAi8I02ebfThz00QpTbkQ","Il Bazzali","Rosemont-La Petite-Patrie","285 Rue Beaubien E","MONTREAL","QC","H2S",4.5,-0.252778772907209,1,"Italian, Restaurants, French, Breakfast & Brunch",TRUE,FALSE,FALSE,TRUE,0.863567152184786,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"Pw_nqAc2HPCVliKDH8KwgA","Trattoria Trestevere","Ville-Marie","1237 Rue Crescent","MONTREAL","QC","H3G",4,-0.110787834767373,1,"Restaurants, Italian",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3
"1U-O-mNmZjIOse5kaUYa_w","Pizza Mia","Sud-Ouest","154 Atwater Avenue","MONTREAL","QC","H4C",4,-0.239870505803588,1,"Italian, Restaurants",TRUE,FALSE,FALSE,FALSE,-0.405467513788195,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"tKmJ3zyqIXe5i8ZCphRWzQ","Mumbai Masala","Plateau-Mont-Royal","3673 Boulevard Saint-Laurent","MONTREAL","QC","H2X",4,-0.356044909736181,1,"Indian, Restaurants",TRUE,FALSE,FALSE,FALSE,1.85266770066373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"uP3H5bcsiTXM0k0xQhRndg","Le Robin Square","Ville-Marie","300 Rue Notre-Dame E","MONTREAL","QC","H2Y",4.5,6.51115318939042,1,"Canadian (New), Restaurants, Comfort Food, French",TRUE,FALSE,FALSE,FALSE,1.51674675967088,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2
"uVzcDI3s3oFb1wzDDar0mQ","La Cabane de Danny","Ville-Marie","52 Rue de la Gauchetière O","MONTREAL","QC","H2Z",3.5,0.121560973097813,1,"Chinese, Creperies, Restaurants, Food, Pan Asian, Desserts",TRUE,FALSE,FALSE,FALSE,0.0424270742022688,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"HVd718KlG6VdY5oh5LH7mQ","Restaurant Xi'An Lina Tang","Ville-Marie","1051 Boulevard Saint-Laurent","MONTREAL","QC","H2X",3,-0.304411841321695,1,"Restaurants, Chinese",TRUE,FALSE,FALSE,FALSE,1.85266770066373,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"_O12nlv3sISPfiNAQVLM4Q","Alexandre et Fils","Ville-Marie","1454 Rue Peel","MONTREAL","QC","H3A",2.5,0.650799924346292,1,"Cafes, French, Restaurants",TRUE,TRUE,FALSE,FALSE,-0.0882088472949498,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"d_jIXqycK0BBH16CqvqX0g","Nouilles Etc","Mercier-Hochelaga-Maisonneuve","6666 Rue Sherbrooke E","MONTREAL","QC","H1N",3.5,-0.330228375528938,1,"Pan Asian, Dim Sum, Restaurants, Chinese, Asian Fusion",TRUE,FALSE,FALSE,FALSE,-1.05864712127429,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"foFaUNNqjsBsKpMIoTDJJg","Carboni","Plateau-Mont-Royal","5149 Avenue du Parc","MONTREAL","QC","H2V",4.5,-0.368953176839802,1,"Restaurants, Italian, Pizza",TRUE,FALSE,FALSE,FALSE,0.135738446700282,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"IK5nhMXZzBqCl5EVj-V2gA","Aikawa","Dollard-des-Ormeaux","55 Boulevard Brunswick","DOLLARD DES ORMEAUX","QC","H9B",3.5,-0.17532917028548,1,"Restaurants, Japanese, Sushi Bars",TRUE,FALSE,TRUE,FALSE,-0.983998023275877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
"2psXaEmVa5l9Nwl1V5u8TQ","Le Roi Du Plateau","Plateau-Mont-Royal","51, Rue Rachel Ouest","MONTREAL","QC","H2W",5,-0.356044909736181,0,"Portuguese, Restaurants",TRUE,FALSE,FALSE,FALSE,0.452997113193527,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"rDTCvOrVYN9USxyB-fNHyw","Fu Lam","LaSalle","7165 Boulevard Newman","MONTREAL","QC","H8N",2.5,-0.278595307114452,1,"Buffets, Chinese, Restaurants",TRUE,FALSE,FALSE,FALSE,-0.946673474276672,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"h1hpAzoyxhm9WH5byX4dsw","Chenoy's Delicatessen","Laval","355 Boulevard Curé-Labelle","LAVAL","QC","H7V",2.5,-0.368953176839802,0,"Food, Steakhouses, Restaurants, Delis, Canadian (New), Delicatessen",TRUE,FALSE,FALSE,FALSE,-1.1706207682719,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"5NMO-p1cqwdJCJChTMHNbg","Restaurant l'Académie","Anjou","7275 Boulebard des Galeries d'Anjou","MONTREAL","QC","H1M",2,-0.317320108425316,1,"Canadian (New), Food, Restaurants",TRUE,FALSE,FALSE,FALSE,-1.33858123876833,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"-FPc3kwUU9GTDd4LzurvTQ","Laurie Raphaël","Ville-Marie","2050, rue Mansfield","MONTREAL","QC","H3A",3.5,-0.201145704492723,1,"Canadian (New), Restaurants",TRUE,FALSE,FALSE,FALSE,-0.0882088472949498,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4
"paHkAi15BAmMtFbNPjdyyw","Les Anges Gourmets","Plateau-Mont-Royal","4247 Saint-Laurent Boulevard","MONTREAL","QC","H2W",5,-0.343136642632559,1,"Bakeries, Portuguese, Restaurants, Food, Specialty Food",TRUE,FALSE,FALSE,FALSE,0.452997113193527,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"-YxR1MgbIe3k__YBdbLwXw","Thali Cuisine Indienne","Ville-Marie","1409 Rue Saint Marc","MONTREAL","QC","H3H",3.5,1.05095620455856,1,"Indian, Vegetarian, Restaurants",TRUE,FALSE,FALSE,FALSE,0.397010289694719,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1
"Sq3LblLJhmYyo8wXFdOtbg","Sushi Lobü","Villeray-Saint-Michel-Parc-Extension","1813 Rue Jean-Talon E","MONTREAL","QC","H2E",4.5,-0.239870505803588,1,"Sushi Bars, Japanese, Restaurants",TRUE,FALSE,TRUE,FALSE,-1.33858123876833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2
"sm44waqm1Gyu__KQOGy0eQ","Tandoor Plus","Saint-Laurent","1720 Rue Oxford","ST LAURENT","QC","H4L",3.5,-0.317320108425316,1,"Pakistani, Restaurants, Middle Eastern, Indian",TRUE,FALSE,FALSE,FALSE,-0.909348925277467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3
"ba3SZTCehVbC49EL1eaZGw","3 Amigos","Laval","2033 Boulevard Saint-Martin O","LAVAL","QC","H7T",3.5,-0.368953176839802,1,"Tex-Mex, Mexican, Restaurants",TRUE,FALSE,FALSE,FALSE,-0.72272618028144,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"rjxSYrhWZXhlbWdJeXI6iA","Sorgho Rouge","Ville-Marie","1448 Rue Saint Mathieu","MONTREAL","QC","H3H",4,-0.317320108425316,0,"Restaurants, Chinese",TRUE,FALSE,FALSE,FALSE,0.397010289694719,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"O_Yi95nUeeqSudiMlUfttQ","Restaurant Ethan","Ville-Marie","72A de la Gauchhetière","MONTREAL","QC","H2Z",2.5,0.896056999315099,1,"Chinese, Restaurants",TRUE,FALSE,FALSE,FALSE,0.0424270742022688,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
"nMK88o5qijYTFi2WjqcIZQ","Buona Sera","Montréal-Nord","5337 Boulevard Henri-Bourassa Est","MONTREAL NORD","QC","H1G",2.5,-0.330228375528938,1,"Italian, Restaurants, Pizza",TRUE,FALSE,FALSE,FALSE,-1.43189261126634,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"-vlCUSW2lNPkmfBcewWxVA","Restaurant Zibo","Sud-Ouest","90 Rue Peel","MONTREAL","QC","H3C",3,-0.0978795676637518,1,"Pizza, Restaurants, Canadian (New), Sandwiches",TRUE,FALSE,FALSE,FALSE,-0.872024376278261,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"wuEmc5_t3vnbM_qnROKG_A","Ristorante Meridiana","Laval","500 Boulevard Saint-Martin O","LAVAL","QC","H7M",3,-0.330228375528938,1,"Restaurants, Portuguese, Italian",TRUE,FALSE,FALSE,FALSE,-1.22660759177071,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"McJwziSgwIg-ZDH8nQlRyA","Du Pain De l'Inde","Ville-Marie","2027 St-Laurent Street","MONTREAL","QC","H2X",4,-0.356044909736181,0,"Restaurants, Indian",TRUE,FALSE,FALSE,FALSE,1.85266770066373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"T6MNhCZCnlHjxAW9tIXQmA","Eggsquis","LaSalle","7401 boulevard Newman","LASALLE","QC","H8N",4,-0.343136642632559,1,"Restaurants, American (Traditional), Breakfast & Brunch",TRUE,FALSE,FALSE,TRUE,-0.946673474276672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"SD7vTf-H00J8BS3L-kt7jg","Grinder","Sud-Ouest","1708 Rue Notre-Dame O","MONTREAL","QC","H3J",3.5,0.792790862486127,1,"French, Restaurants, Seafood, Steakhouses",TRUE,FALSE,FALSE,FALSE,-0.872024376278261,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
"WT4InBR3lEmlGiqQ2kdcyg","Meatball House","Sud-Ouest","1752 Rue Notre-Dame O","MONTREAL","QC","H3J",3.5,0.121560973097813,1,"Italian, Restaurants, Canadian (New)",TRUE,FALSE,FALSE,FALSE,-0.872024376278261,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2
"9PTppnghSPXAz2C7dk417g","Rockaberry","Plateau-Mont-Royal","4275 Rue Saint-Denis","MONTREAL","QC","H2J",4,0.0570196375797054,0,"Restaurants, Canadian (New)",TRUE,FALSE,FALSE,FALSE,0.583633034690746,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1
"KosEwkWZfI5GKxpBpy49hA","Continental Bistro","Plateau-Mont-Royal","4007 Rue Saint-Denis","MONTREAL","QC","H2W",4,-0.252778772907209,0,"Canadian (New), Restaurants, Food, Modern European, American (New)",TRUE,FALSE,FALSE,FALSE,0.452997113193527,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3
"YvkHzjyvzq0wNITj9fFtSA","Taverne Sur Le Square","Ville-Marie","1 Westmount Square","WESTMOUNT","QC","H3Z",4,-0.0849713005601304,1,"American (New), Comfort Food, Restaurants",TRUE,FALSE,FALSE,FALSE,-0.946673474276672,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4
"Mg2woU0AFrHGlp7qmlIHXA","Pizza Villa","Rosemont-La Petite-Patrie","6672 Papineau Avenue","MONTREAL","QC","H2G",4,-0.291503574218073,1,"Pizza, Italian, Restaurants",TRUE,FALSE,FALSE,FALSE,-0.983998023275877,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"cUcD7zN55PTnVa04eKWmOQ","L'Atelier d'Argentine","Ville-Marie","1458 Rue Crescent","MONTREAL","QC","H3G",3,0.0957444388905698,1,"Latin American, Argentine, Restaurants",TRUE,FALSE,FALSE,FALSE,1.03152762268121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3
"A2elufU_nU5_G2dcHZE9HA","Monteiro","Côte-des-Neiges","5327 Avenue Gatineau","MONTREAL","QC","H3T",3.5,-0.317320108425316,1,"Halal, Portuguese, Barbeque, Restaurants, Sandwiches",TRUE,FALSE,TRUE,FALSE,-0.760050729280645,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
"mkNDSH0DQlNAF4ml3MYpkg","Les Folies de Montréal","Plateau-Mont-Royal","701 Avenue Du Mont-Royal East","MONTREAL","QC","H2J",3.5,0.341001513859377,1,"Vegetarian, Burgers, Restaurants, American (New), Bistros, Breakfast & Brunch",TRUE,FALSE,FALSE,TRUE,0.583633034690746,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2
"e5M4yz-SdPNN_ptL0ACcrg","Moti Mehal","Villeray-Saint-Michel-Parc-Extension","1024 Jean Talon W","MONTREAL","QC","H3N",4,-0.368953176839802,1,"Pakistani, Restaurants, Indian",TRUE,FALSE,FALSE,FALSE,-1.07730939577389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2
"HiMb8cwGsnFVwYxt1h0RCg","Bistro Tôt ou Tard","Plateau-Mont-Royal","1030 Rue Cherrier","MONTREAL","QC","H2L",4.5,0.379726315170241,1,"Breakfast & Brunch, Restaurants, French",TRUE,FALSE,FALSE,TRUE,0.564970760191143,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2
